# Synthetic data generated for this project from a fixed seed. Not market data and not a price history of any real security.
date,AAPL,MSFT,NVDA,SPY,TSLA
2022-12-16,283.3495,245.7279,653.7204,403.9347,1868.8795
2022-12-19,292.7304,249.9977,668.9368,405.2624,1874.4927
2022-12-20,299.3141,243.2716,682.7423,411.4347,2083.1614
2022-12-21,303.1862,244.7927,701.7315,410.2621,2082.6214
2022-12-22,317.9260,243.1351,722.4469,417.2621,2211.4361
2022-12-23,313.7312,248.2152,763.7607,423.9275,2100.7128
2022-12-26,310.9537,246.2220,761.8093,426.3966,2161.7196
2022-12-27,305.7876,243.0821,775.2712,426.5745,2279.2487
2022-12-28,302.0603,240.9425,745.0010,416.0651,2396.5748
2022-12-29,304.9021,244.2777,757.0835,414.0908,2383.8480
2022-12-30,309.5403,240.4379,771.9537,421.1501,2363.7571
2023-01-02,314.5671,238.5261,770.5926,419.5597,2471.1856
2023-01-03,315.6099,235.7245,788.3254,418.2229,2643.2956
2023-01-04,320.9660,237.1462,800.5127,426.7811,2593.0644
2023-01-05,326.7435,236.7904,816.5226,428.0328,2490.4169
2023-01-06,331.9610,244.7910,817.8402,436.5942,2417.5986
2023-01-09,326.3405,240.0448,813.3755,427.2509,2430.0127
2023-01-10,329.8687,242.6795,831.3046,426.8532,2603.1392
2023-01-11,325.2125,233.4680,797.9061,422.5466,2610.3315
2023-01-12,311.9288,230.7169,776.1695,419.4190,2700.7839
2023-01-13,302.1371,229.6495,749.0037,418.9183,2681.0471
2023-01-16,306.8723,228.8551,769.1169,422.2827,2778.7223
2023-01-17,307.7170,233.7194,784.8015,416.7307,2519.7942
2023-01-18,307.8157,240.0385,773.6170,414.2632,2604.6236
2023-01-19,307.0482,241.0330,772.2618,407.7975,2601.7059
2023-01-20,303.7931,251.0322,804.9689,412.9800,2619.3664
2023-01-23,301.8610,254.5364,809.5675,412.5313,2729.7301
2023-01-24,303.8755,254.2354,760.2464,414.6177,2649.0661
2023-01-25,300.6906,253.9610,782.9758,408.6511,2682.4316
2023-01-26,302.4146,249.2058,798.5853,406.6855,2751.2415
2023-01-27,302.2697,253.7855,839.0132,403.9262,2928.0682
2023-01-30,307.0288,248.5146,842.8498,403.8486,3199.1147
2023-01-31,305.6181,258.2239,852.8318,409.9682,3047.8314
2023-02-01,301.7292,261.9201,866.4386,400.7482,3221.2491
2023-02-02,312.2464,264.6078,889.8013,416.7413,3291.7765
2023-02-03,301.3334,261.0110,909.3157,412.9621,3317.0807
2023-02-06,299.6330,268.8370,926.4334,423.2458,3609.7051
2023-02-07,310.8629,265.5397,961.3999,418.3846,3703.4817
2023-02-08,304.8611,272.5048,958.5412,410.0483,3707.5492
2023-02-09,307.0731,269.4444,996.7251,405.9883,3544.7689
2023-02-10,308.4800,274.3076,980.0662,400.8765,3464.4839
2023-02-13,301.3178,277.6722,946.5750,395.0822,3401.4387
2023-02-14,302.7395,276.2821,948.1557,392.1975,3272.8663
2023-02-15,305.2516,277.3267,963.2845,400.6881,3271.6332
2023-02-16,313.4955,278.6244,944.9390,399.6737,3279.5777
2023-02-17,313.7010,274.7122,955.4295,400.2400,3265.3578
2023-02-20,309.7261,280.0292,960.5896,400.5765,3485.9347
2023-02-21,309.5458,277.9159,951.7924,399.5533,3377.4382
2023-02-22,303.2372,283.0806,936.5345,405.0418,3382.7760
2023-02-23,305.5928,281.5743,926.0105,407.1851,3193.3629
2023-02-24,313.6543,282.6871,941.1033,396.9461,3172.3135
2023-02-27,310.8447,285.7499,934.5582,399.5415,3046.5780
2023-02-28,302.2858,278.6224,953.8599,398.4774,2764.0275
2023-03-01,297.0247,276.6378,905.1182,387.7629,2747.5429
2023-03-02,302.8169,280.3024,893.4479,392.2629,2797.7629
2023-03-03,307.7813,279.1152,872.5901,382.0756,2712.3571
2023-03-06,309.4324,275.3206,858.8304,378.4473,2591.4802
2023-03-07,307.1695,274.3204,823.7375,382.9119,2493.4348
2023-03-08,299.6156,272.9063,836.4640,375.5513,2427.3390
2023-03-09,301.3508,276.0542,854.3339,380.4339,2409.2992
2023-03-10,302.9052,273.4907,897.7543,386.5406,2506.3566
2023-03-13,298.2603,270.8962,892.0103,387.2145,2336.8290
2023-03-14,282.8249,268.1226,897.8765,379.5177,2299.3740
2023-03-15,284.2634,269.0962,932.7565,383.6252,2303.2072
2023-03-16,292.0248,264.0555,925.5493,385.6012,2127.5775
2023-03-17,297.5973,270.5813,913.3631,385.4110,2204.5468
2023-03-20,291.8972,276.2750,909.2815,381.4001,2138.0549
2023-03-21,293.2576,267.7378,862.5358,385.7964,2053.7810
2023-03-22,297.3724,272.9016,866.7140,380.6978,2064.9444
2023-03-23,301.7677,272.9221,925.1526,384.2029,1980.8682
2023-03-24,308.0406,268.6156,937.7887,380.4658,1939.7616
2023-03-27,310.6830,267.1555,991.7222,382.5462,2048.1393
2023-03-28,314.2048,269.0105,1033.5916,390.1546,2067.1448
2023-03-29,316.1636,264.3844,1064.2973,389.7730,1939.4015
2023-03-30,318.1052,263.1673,1109.4950,390.6349,2054.4738
2023-03-31,325.0645,262.7801,1102.5040,393.4881,1985.7706
2023-04-03,337.8733,261.3183,1079.6347,399.1268,1985.6892
2023-04-04,334.0018,253.1208,1017.6928,395.9982,2068.8584
2023-04-05,339.2396,251.6879,1034.5858,397.5217,2227.4804
2023-04-06,342.5494,243.3481,1098.2006,405.5173,2140.5959
2023-04-07,349.7298,245.2091,1158.2040,414.6577,2038.8838
2023-04-10,354.2050,252.4322,1157.6758,412.5138,1996.1958
2023-04-11,353.6232,252.7943,1159.2448,416.1081,1945.6047
2023-04-12,353.5230,254.9613,1192.2183,422.3832,1966.3571
2023-04-13,356.7473,255.1989,1205.3657,410.6084,1819.6197
2023-04-14,363.5260,255.1160,1260.2072,414.1091,1848.3789
2023-04-17,362.5296,257.2459,1296.6035,417.0614,1931.8796
2023-04-18,374.0213,258.0430,1283.7534,421.5152,2030.0426
2023-04-19,362.5673,261.2749,1349.8554,426.4302,2017.7832
2023-04-20,364.7018,266.6195,1285.9356,423.9253,1932.3039
2023-04-21,356.5365,263.4488,1324.5899,415.9881,1954.2561
2023-04-24,369.1985,272.5860,1342.8640,422.8912,1951.8127
2023-04-25,367.2347,275.8179,1319.1946,424.2098,2059.0664
2023-04-26,372.9408,272.7121,1313.1683,426.6982,2022.9767
2023-04-27,366.3735,274.8303,1324.0512,429.2054,2132.0939
2023-04-28,368.3194,279.3440,1405.3141,436.1412,2260.9360
2023-05-01,357.5293,270.9362,1394.1070,427.1108,2375.3633
2023-05-02,349.7866,274.4857,1396.1945,425.7689,2391.9252
2023-05-03,344.3880,269.5201,1401.6036,422.1726,2401.8913
2023-05-04,347.0189,273.6219,1433.8625,433.0344,2503.6056
2023-05-05,341.1415,270.4560,1352.1970,432.8173,2501.1987
2023-05-08,343.5343,272.4781,1278.5583,426.9271,2625.8260
2023-05-09,348.6945,274.8685,1324.9921,432.1040,2696.0197
2023-05-10,344.6994,276.9124,1325.8939,429.5454,2746.2132
2023-05-11,334.0331,264.6560,1313.9503,418.6180,2625.9909
2023-05-12,341.9423,262.2404,1368.6473,418.3304,2531.1194
2023-05-15,333.9515,264.9646,1339.0204,411.9630,2474.1354
2023-05-16,331.5466,260.3439,1301.6208,413.1410,2596.6601
2023-05-17,334.9432,258.1696,1301.5289,414.7475,2520.4817
2023-05-18,331.1120,259.1387,1303.8276,415.5254,2521.5736
2023-05-19,338.1008,253.5783,1247.0191,416.6958,2425.9643
2023-05-22,346.1865,255.4655,1278.4073,426.1975,2541.4435
2023-05-23,341.7391,263.2158,1303.6606,434.6781,2687.3860
2023-05-24,346.7255,263.1408,1233.5608,421.2393,2618.1922
2023-05-25,350.5183,257.8661,1194.6336,421.1521,2768.3613
2023-05-26,337.7602,254.8628,1119.0543,414.1891,2768.8060
2023-05-29,337.8162,260.7748,1093.9664,423.4133,2839.2489
2023-05-30,349.4621,257.5247,1068.2353,425.6114,2883.0786
2023-05-31,347.9311,259.3294,1092.9022,430.3845,3112.0388
2023-06-01,359.3088,261.4255,1102.2025,432.6334,3276.7727
2023-06-02,360.2497,262.3299,1124.7643,435.3340,3318.6477
2023-06-05,361.8871,260.2229,1157.6883,433.7550,3323.4587
2023-06-06,359.5457,263.7935,1214.9468,439.0659,3361.5283
2023-06-07,365.0559,272.6435,1178.1032,435.5718,3409.1992
2023-06-08,357.0974,269.1087,1156.8687,435.2487,3640.3289
2023-06-09,364.6108,281.0039,1127.4302,433.9019,3563.2127
2023-06-12,383.5095,284.5774,1188.1159,439.7383,3510.3599
2023-06-13,384.8239,292.2327,1173.7623,438.8966,3802.4234
2023-06-14,383.4544,294.4505,1102.7694,442.1532,3757.6247
2023-06-15,369.6831,282.3947,1101.2422,433.0773,3941.1086
2023-06-16,371.8630,284.4421,1148.3072,431.0632,3909.6906
2023-06-19,366.6854,292.6677,1112.7349,436.2008,3891.5595
2023-06-20,366.0607,301.2311,1122.8619,434.5842,3891.9264
2023-06-21,371.3077,300.4624,1179.6598,440.8862,3944.4978
2023-06-22,383.4432,305.9998,1189.7102,441.7274,3901.2355
2023-06-23,387.2042,306.3638,1144.6516,442.9125,3884.2033
2023-06-26,390.1280,311.9636,1170.1818,440.2161,3962.8138
2023-06-27,395.0103,314.1854,1175.4838,445.6740,4145.1508
2023-06-28,391.7310,310.7679,1151.7985,453.2247,4146.3487
2023-06-29,388.2015,306.5380,1137.3206,451.6178,4134.3177
2023-06-30,392.8966,299.0929,1191.5110,458.5613,4353.1427
2023-07-03,384.6100,298.5248,1236.6921,461.2941,4400.8147
2023-07-04,391.6513,306.7968,1232.7951,462.8284,4176.9566
2023-07-05,389.5161,306.5042,1177.0238,457.6483,3984.0311
2023-07-06,382.6536,307.9072,1150.3905,459.9774,4080.3670
2023-07-07,372.0050,304.6488,1120.9401,463.1643,4191.8201
2023-07-10,369.4808,305.6925,1097.8913,464.4478,4108.6022
2023-07-11,366.5530,299.9812,1050.4079,458.3961,4057.9005
2023-07-12,371.6065,312.9079,1089.5734,456.0069,3893.2421
2023-07-13,367.0070,310.7623,1063.4580,448.3890,3784.7288
2023-07-14,375.8170,316.1636,1081.5656,456.3953,3815.1991
2023-07-17,366.0282,324.8154,1116.3817,464.4339,3719.5769
2023-07-18,373.7858,315.6696,1077.0348,470.6055,3946.0447
2023-07-19,370.7156,305.8397,1055.6564,458.3570,3625.7619
2023-07-20,372.0424,305.8193,1050.8708,458.6520,3703.3281
2023-07-21,358.2174,310.0724,1026.0912,459.8289,3785.5977
2023-07-24,362.9799,304.9743,990.8483,458.0217,3838.9463
2023-07-25,363.0623,303.3269,1026.7145,460.6215,3826.3134
2023-07-26,366.9694,303.5016,993.5233,455.2959,3885.8557
2023-07-27,372.7832,312.5787,1021.4660,453.6103,3974.3271
2023-07-28,375.2808,317.4472,1052.7910,461.0987,4012.5883
2023-07-31,371.4051,312.7321,1027.8267,463.6442,4188.0066
2023-08-01,371.1955,309.3314,1010.6256,460.4145,4239.7151
2023-08-02,365.6050,311.1716,989.0256,463.5654,4182.9973
2023-08-03,360.4766,319.2467,1040.6304,459.8130,4251.3301
2023-08-04,351.1643,316.1460,964.2948,462.2590,4066.9160
2023-08-07,338.9537,320.9381,944.4361,458.1623,4005.8511
2023-08-08,338.6983,321.7528,971.5449,469.2541,4024.1282
2023-08-09,341.3117,327.4333,994.8214,470.0682,3971.6427
2023-08-10,337.7384,331.7715,947.6320,472.3154,4078.0404
2023-08-11,351.3337,333.2525,938.2800,476.1405,4077.3454
2023-08-14,358.1158,338.4046,992.3168,479.3413,4140.0416
2023-08-15,353.7951,331.1065,1006.9823,473.1709,3898.4217
2023-08-16,343.6013,332.9937,978.4977,471.9693,4067.7193
2023-08-17,333.6849,326.0430,983.0540,476.8119,4106.5758
2023-08-18,318.6625,324.2586,965.5053,471.0834,4173.5225
2023-08-21,319.8207,326.6887,971.9412,459.6325,4168.3162
2023-08-22,326.1427,323.8042,964.8767,456.9727,4286.9780
2023-08-23,328.1494,325.4988,1044.6533,456.1961,4157.3091
2023-08-24,334.1962,329.2849,1043.9510,452.1972,4198.7245
2023-08-25,337.8961,330.6516,1062.4219,453.4664,4252.1975
2023-08-28,339.9307,333.2515,1056.5968,455.8956,4392.5686
2023-08-29,337.5352,337.0103,1073.5850,455.8648,4315.9291
2023-08-30,333.0181,325.6903,1020.2134,443.7641,4356.4247
2023-08-31,338.3251,336.2850,978.6380,448.0948,4025.9636
2023-09-01,334.1327,332.4948,919.8539,443.2680,3728.7415
2023-09-04,335.8876,333.1188,895.4494,441.5583,3704.9901
2023-09-05,333.2403,329.9103,879.5133,433.5204,3501.9802
2023-09-06,330.6290,332.2656,869.2182,421.7705,3409.2855
2023-09-07,325.0263,332.8223,871.6024,430.4473,3344.4638
2023-09-08,332.5653,343.8411,855.8993,434.5738,3332.6134
2023-09-11,333.7693,346.4475,863.1380,440.3016,3351.2819
2023-09-12,328.9197,351.5251,934.5056,438.9514,3416.9313
2023-09-13,319.9311,343.2284,902.9780,448.3972,3335.3118
2023-09-14,315.0342,348.9851,883.5965,452.6906,3379.4994
2023-09-15,310.6313,346.9114,898.9711,453.1076,3346.8436
2023-09-18,308.9645,345.4132,919.8535,452.9467,3352.7054
2023-09-19,307.0156,346.2961,944.0272,449.8042,3248.2063
2023-09-20,307.3817,350.2037,920.2909,445.9416,3399.4197
2023-09-21,307.1222,362.3154,892.4298,438.6651,3281.2724
2023-09-22,311.2802,373.7162,950.0147,450.7655,3377.3981
2023-09-25,306.7626,374.4809,985.9797,453.0960,3481.8529
2023-09-26,300.7706,366.2152,937.9016,443.1083,3479.9504
2023-09-27,301.4905,368.1404,940.6054,444.8955,3242.6593
2023-09-28,297.0425,363.1962,912.1674,438.9760,3117.5931
2023-09-29,290.1503,357.4629,908.3395,434.2590,3318.1226
2023-10-02,291.8385,362.4259,938.1866,429.4145,3221.6569
2023-10-03,287.3303,374.7424,962.9285,436.3410,3230.3621
2023-10-04,294.0539,382.1892,936.5581,433.8945,3272.5358
2023-10-05,292.9288,392.3057,981.6550,437.8876,3275.5511
2023-10-06,301.4618,392.1022,976.9541,436.3330,3385.5344
2023-10-09,309.1413,401.2167,954.0261,455.1226,3417.4595
2023-10-10,309.8080,409.8690,989.6862,462.2965,3252.3043
2023-10-11,311.2047,417.1233,990.6360,461.1047,3194.9952
2023-10-12,314.7086,416.6914,994.0014,464.4428,3215.0465
2023-10-13,324.7812,428.5090,1010.5956,475.4551,3104.2027
2023-10-16,325.6192,435.2619,1050.2664,480.1028,3183.7388
2023-10-17,317.8640,441.4970,1017.7189,481.1818,3332.3101
2023-10-18,321.1973,451.1366,965.1764,493.8007,3373.1216
2023-10-19,323.5474,439.8330,1028.3460,498.1633,3271.5941
2023-10-20,316.3414,437.7139,1077.4905,495.1613,3198.3745
2023-10-23,314.9010,433.0975,1063.6358,492.9709,3094.5467
2023-10-24,313.1388,425.5591,1021.6318,490.4890,3035.9695
2023-10-25,323.6129,429.2532,995.3374,484.6851,3101.0348
2023-10-26,320.7968,415.0383,955.9393,482.0076,2911.1196
2023-10-27,314.9633,416.5060,915.1218,482.5149,2925.8213
2023-10-30,313.0373,416.7248,921.5877,477.5940,2898.9413
2023-10-31,311.8474,418.5125,940.2600,471.0028,3081.1438
2023-11-01,312.9958,428.3689,927.0549,475.7977,3084.8647
2023-11-02,310.1740,436.1458,958.4701,479.0682,2933.9546
2023-11-03,305.5025,435.4970,998.9827,481.7681,2829.3412
2023-11-06,315.6227,434.2422,969.8872,477.5214,2868.7183
2023-11-07,317.0393,434.1988,1001.4940,474.4675,2818.5912
2023-11-08,322.7579,432.7078,970.7973,471.6207,2933.4980
2023-11-09,307.5309,431.7000,964.5774,475.7907,2873.0829
2023-11-10,314.9895,440.4916,999.6760,474.2151,2900.2445
2023-11-13,314.7939,444.8599,1020.2469,477.9657,2753.3244
2023-11-14,314.9263,439.1201,1075.3088,474.8651,2718.0975
2023-11-15,310.9860,429.8049,1071.6610,467.8023,2706.0449
2023-11-16,307.6728,432.1959,1067.9935,478.0150,2707.4218
2023-11-17,298.6789,439.7600,1087.2611,490.2319,2787.9954
2023-11-20,297.6066,445.4495,1064.5655,479.9527,2738.0950
2023-11-21,298.5786,445.0955,1090.8075,472.6914,2610.9449
2023-11-22,304.1384,452.3773,1091.8870,477.5037,2459.0401
2023-11-23,298.2316,447.3418,1019.3306,481.1986,2510.7957
2023-11-24,295.8885,447.8139,1047.9793,479.0766,2528.3063
2023-11-27,302.3648,443.7639,1056.5810,468.5936,2503.9185
2023-11-28,298.5433,441.3183,1139.2111,468.4390,2633.5036
2023-11-29,297.7725,442.1897,1158.4665,475.1067,2439.5650
2023-11-30,297.0961,447.0732,1159.9611,471.5885,2583.5342
2023-12-01,293.9662,457.0886,1146.6577,472.1276,2502.8460
2023-12-04,295.9666,460.0018,1140.2077,477.7442,2552.2896
2023-12-05,301.1132,456.8673,1127.3132,482.2966,2734.6266
2023-12-06,294.2063,449.3692,998.4300,477.4405,2625.2652
2023-12-07,296.7260,445.7317,1014.2662,475.8236,2642.5731
2023-12-08,288.7448,440.8021,1094.0907,474.5068,2780.7810
2023-12-11,285.8515,441.1211,1040.9456,474.8801,2856.9437
2023-12-12,288.7356,440.5792,1038.1879,474.9623,2851.0597
2023-12-13,288.7646,433.7173,996.9138,474.2469,2693.8417
2023-12-14,291.1936,436.2112,964.7903,466.0083,2548.3675
2023-12-15,298.3612,441.4792,1002.4854,461.0051,2428.3511
2023-12-18,296.7767,456.3816,1002.3983,466.5356,2484.1281
2023-12-19,291.8668,450.5160,977.7421,469.0586,2439.2563
2023-12-20,299.7034,455.0843,994.3861,470.3919,2294.2267
2023-12-21,306.6229,464.4770,1094.8356,474.4282,2363.5546
2023-12-22,308.9272,460.6421,1124.6569,471.0319,2240.6806
2023-12-25,307.3928,445.3278,1093.3139,467.3987,2268.9546
2023-12-26,314.0667,451.3375,1148.7549,455.1585,2312.1581
2023-12-27,314.6066,458.9799,1149.5701,457.6671,2259.0840
2023-12-28,310.4965,444.2589,1120.6106,452.3115,2246.0373
2023-12-29,325.8462,445.5363,1122.4263,458.8879,2252.8155
2024-01-01,323.2645,441.4149,1118.9524,460.3702,2368.6820
2024-01-02,327.6099,452.9240,1145.8845,469.5313,2327.7957
2024-01-03,318.4833,455.8626,1151.3275,474.2805,2285.1450
2024-01-04,321.6981,456.5105,1196.5898,477.5250,2334.2931
2024-01-05,316.6996,460.8352,1144.1109,480.4797,2260.0371
2024-01-08,325.8242,457.7101,1135.4107,474.3681,2255.4363
2024-01-09,323.7503,463.5414,1148.8789,473.1000,2196.9744
2024-01-10,329.9303,465.9111,1143.5145,476.1094,2304.7481
2024-01-11,332.9523,462.0911,1155.0838,475.0836,2423.4746
2024-01-12,339.2463,453.4548,1119.7870,462.1223,2394.4587
2024-01-15,338.8003,445.7404,1140.1294,453.7317,2320.5158
2024-01-16,340.5204,452.8161,1179.1143,451.5798,2362.1159
2024-01-17,336.5477,458.4522,1177.5329,447.4199,2389.8689
2024-01-18,333.1947,471.7225,1190.1892,446.0982,2530.8682
2024-01-19,327.5794,477.7327,1142.8740,442.0160,2454.4707
2024-01-22,332.3063,476.6558,1108.3264,444.6403,2391.2463
2024-01-23,329.1795,470.5077,1164.2602,445.6355,2389.6665
2024-01-24,330.7117,473.8396,1149.6241,443.5745,2268.2074
2024-01-25,327.6281,471.4270,1155.4044,445.1320,2244.9622
2024-01-26,326.0203,464.3930,1143.9466,438.0948,2403.4826
2024-01-29,326.8861,444.4394,1119.8382,428.6048,2364.2185
2024-01-30,323.6109,461.7966,1103.5201,431.8382,2460.4036
2024-01-31,327.9307,465.8541,1100.1772,429.3806,2482.8684
2024-02-01,319.6937,454.2052,1095.3737,418.8834,2408.4819
2024-02-02,316.2015,458.0096,1113.5571,417.1691,2388.2217
2024-02-05,309.8480,444.9125,1107.6978,415.8037,2290.1980
2024-02-06,309.4757,451.0046,1162.1636,412.2787,2284.3788
2024-02-07,308.6305,436.8786,1138.4942,410.2788,2261.7916
2024-02-08,307.5650,436.5785,1116.9882,404.4145,2225.4719
2024-02-09,298.5767,439.6050,1160.6719,411.9257,2225.8428
2024-02-12,299.1170,435.1312,1137.3814,399.5873,2380.1589
2024-02-13,296.1133,453.3390,1190.5048,405.6762,2412.4203
2024-02-14,307.1492,456.6914,1236.3918,402.4676,2359.6016
2024-02-15,297.9496,439.5073,1189.5207,390.6486,2137.3311
2024-02-16,295.9832,433.5236,1201.5881,389.5533,2245.1918
2024-02-19,302.4864,430.5731,1278.5778,397.3525,2216.6319
2024-02-20,295.6667,420.6214,1280.1695,384.8903,2093.9511
2024-02-21,300.3793,426.1154,1266.6809,393.0312,2118.5611
2024-02-22,299.1656,425.9381,1287.9306,393.2616,2210.1470
2024-02-23,299.8594,436.7393,1271.9310,390.1503,2190.1730
2024-02-26,296.0076,440.8629,1352.4364,384.3253,2188.9078
2024-02-27,295.2666,438.1728,1375.5067,381.7541,2200.9216
2024-02-28,299.9438,444.8646,1426.5595,384.9330,2232.4818
2024-02-29,301.5576,421.0994,1346.0341,378.7048,2255.5311
2024-03-01,301.9527,419.4846,1356.4852,379.8832,2214.9559
2024-03-04,295.6159,421.2370,1350.1593,382.1977,2251.9586
2024-03-05,300.6250,423.4813,1261.9024,381.2474,2170.7131
2024-03-06,297.7508,434.7929,1281.8139,386.3527,2176.7571
2024-03-07,288.2985,442.6143,1332.3031,384.8498,2190.3820
2024-03-08,281.6570,444.8749,1279.6617,380.0898,2142.3045
2024-03-11,289.8833,450.8314,1364.3005,383.9269,2199.0614
2024-03-12,286.5916,458.3590,1394.4135,388.3568,2172.9336
2024-03-13,283.2465,441.8294,1314.4795,377.5717,2036.4898
2024-03-14,287.5607,439.4749,1311.9819,377.0313,2004.4836
2024-03-15,276.6711,430.0172,1284.7135,369.9848,2052.1732
2024-03-18,283.1083,439.4784,1393.3164,381.2508,2007.5967
2024-03-19,274.4593,441.3238,1277.2738,371.3063,2132.3840
2024-03-20,284.2218,436.9487,1220.7371,367.1198,2025.2800
2024-03-21,275.8183,436.9136,1148.6971,363.3526,1999.0526
2024-03-22,278.1828,433.0004,1137.5635,364.8898,2049.1530
2024-03-25,282.6178,434.1860,1122.8862,363.6305,1813.9034
2024-03-26,288.0084,431.1529,1184.7445,366.4681,1825.7374
2024-03-27,290.6119,430.5198,1226.1381,365.2053,1836.0988
2024-03-28,291.8012,437.4557,1161.3598,372.8764,1777.5449
2024-03-29,289.0726,437.9541,1179.1490,373.8291,1900.4345
2024-04-01,293.8350,448.8144,1137.3727,378.3610,1841.6212
2024-04-02,285.1010,456.3398,1174.3454,376.5192,1996.5539
2024-04-03,282.6080,462.7773,1160.4360,381.7744,1973.0267
2024-04-04,286.6216,455.3659,1153.8274,378.8147,2084.0568
2024-04-05,290.0442,461.2355,1146.7432,380.5720,2112.7232
2024-04-08,283.8624,460.1969,1142.6863,374.8902,2096.3393
2024-04-09,275.1808,460.4926,1132.8528,379.9650,2052.3310
2024-04-10,271.8780,467.8218,1102.9577,385.1446,2187.4018
2024-04-11,265.2866,469.6083,1108.2080,378.1150,2251.8041
2024-04-12,267.9252,474.7955,1149.4772,387.6075,2356.5387
2024-04-15,265.3020,480.4053,1141.4485,384.0062,2465.2227
2024-04-16,263.5694,481.5997,1165.7180,383.2656,2629.5404
2024-04-17,254.3583,494.2596,1169.8346,382.3249,2572.6746
2024-04-18,254.5099,475.8646,1101.6465,372.0441,2478.2918
2024-04-19,252.5517,490.2900,1151.8657,376.1511,2472.4684
2024-04-22,257.1670,478.4305,1157.7634,377.8171,2495.9531
2024-04-23,265.6427,468.6687,1185.4133,372.4559,2516.2423
2024-04-24,274.2822,456.8974,1230.4980,375.4322,2678.9649
2024-04-25,287.8113,479.3792,1202.6908,382.9879,2748.5662
2024-04-26,285.1002,476.2037,1240.1614,377.4083,2788.4548
2024-04-29,278.9764,495.3975,1291.9903,382.9985,2676.7097
2024-04-30,285.4055,508.3984,1283.9722,384.5931,2677.0138
2024-05-01,293.3120,491.3749,1269.6395,375.5903,2661.8659
2024-05-02,289.3769,501.2994,1300.8340,375.6717,2628.6533
2024-05-03,294.7925,503.2916,1245.0635,375.2133,2523.6976
2024-05-06,295.2688,514.2811,1245.2661,380.1299,2353.5900
2024-05-07,297.4517,495.5806,1182.0943,377.9384,2430.3233
2024-05-08,294.3375,507.3073,1143.8782,381.3950,2491.4980
2024-05-09,288.5025,496.0813,1164.4120,376.4224,2627.2948
2024-05-10,291.7465,485.8187,1186.8012,371.7330,2550.7791
2024-05-13,285.5957,480.2389,1172.6442,366.7009,2415.8472
2024-05-14,281.7990,491.7398,1109.0788,363.1043,2421.3432
2024-05-15,276.2279,488.1531,1095.7033,355.4251,2485.1096
2024-05-16,282.9031,491.6237,1151.8092,358.8445,2413.9429
2024-05-17,293.6549,498.7467,1169.9905,364.6230,2414.6906
2024-05-20,298.0936,491.0346,1109.5365,367.1259,2446.0557
2024-05-21,296.1630,498.0996,1059.2181,363.3955,2483.0636
2024-05-22,301.4557,500.7388,1072.8990,369.2906,2400.3268
2024-05-23,299.5756,510.0954,1033.2673,365.6030,2449.7439
2024-05-24,303.0950,511.0135,1044.7738,370.1470,2430.6030
2024-05-27,299.6814,510.3339,1063.7958,369.2728,2433.5602
2024-05-28,303.8872,520.6137,1093.7920,383.6894,2488.0181
2024-05-29,312.6794,524.1101,1095.6812,391.1766,2446.8388
2024-05-30,308.8826,515.9903,1092.2199,379.6706,2403.2481
2024-05-31,306.8605,516.5967,1051.4784,383.1610,2475.7177
2024-06-03,311.1424,534.1353,1016.9290,377.5256,2506.8864
2024-06-04,312.7833,536.9320,1008.6585,384.5879,2702.1020
2024-06-05,318.1244,537.1582,974.2660,390.6457,2587.9688
2024-06-06,318.1356,534.6685,984.8263,388.6778,2594.8932
2024-06-07,320.2162,549.4105,995.5291,387.8114,2593.9438
2024-06-10,324.2643,557.8693,984.1750,386.7217,2583.5105
2024-06-11,330.4690,557.8327,935.8663,390.1475,2670.6334
2024-06-12,327.6469,560.6025,937.9589,386.0017,2639.0463
2024-06-13,320.8055,553.8074,937.6495,382.4499,2620.7507
2024-06-14,319.2260,556.3765,901.9568,377.0382,2610.2029
2024-06-17,316.9596,562.0991,883.7607,377.9040,2698.5467
2024-06-18,306.3709,545.5505,820.6994,373.4892,2618.3455
2024-06-19,307.3047,545.5091,817.3687,377.2319,2449.9568
2024-06-20,306.8807,545.5452,759.2731,380.1387,2466.0437
2024-06-21,313.2524,548.0035,777.3710,387.0476,2573.2245
2024-06-24,318.1427,558.0859,789.5078,383.7359,2619.8148
2024-06-25,325.0566,578.9387,796.8339,392.5465,2650.3272
2024-06-26,323.3672,578.5922,785.0756,391.6981,2659.4387
2024-06-27,319.2314,577.6432,765.6059,389.7224,2589.7179
2024-06-28,319.1338,563.6479,774.6009,388.7853,2649.1828
2024-07-01,313.5952,568.2281,760.6083,395.1353,2565.6660
2024-07-02,319.5978,568.8738,732.2104,388.4916,2509.6275
2024-07-03,317.2579,575.5160,719.7131,392.3767,2664.2513
2024-07-04,315.9972,578.6293,745.6512,397.7229,2934.6303
2024-07-05,321.9176,579.6343,699.6847,400.8765,2950.7520
2024-07-08,322.0413,563.9519,725.0296,407.3833,2976.9836
2024-07-09,328.5083,549.3496,720.6263,410.8108,3158.0826
2024-07-10,334.8917,560.0025,765.1586,417.4826,3327.3268
2024-07-11,331.7264,562.2697,764.7418,415.7808,3422.9260
2024-07-12,330.4633,562.2254,747.0922,418.1541,3512.1943
2024-07-15,332.8781,572.1121,749.1563,419.4991,3346.8605
2024-07-16,336.3359,570.3195,747.3401,425.8787,3289.9106
2024-07-17,336.1838,566.5102,741.1721,419.6924,3258.4131
